"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","view_history","rt","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","correct_response"
"","","","","","html-keyboard-response","235","459404","0.0-13.0-59.0","489474","","478","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","236","460913","0.0-13.0-60.0","489474","","1502","","","","","","","","","","","2","key","2","16.66356043956066","768","250","1"
"","","","","","html-keyboard-response","237","461522","0.0-13.0-61.0","489474","","608","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","238","463224","0.0-13.0-62.0","489474","","1698","","","","","","","","","","","2","key","2","16.661323529411924","768","250","1"
"","","","","","html-keyboard-response","239","463746","0.0-13.0-63.0","489474","","521","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","240","465127","0.0-13.0-64.0","489474","","1378","","","","","","","","","","","2","key","2","16.662457831325263","768","250","1"
"","","","","","html-keyboard-response","241","465474","0.0-13.0-65.0","489474","","346","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","242","467794","0.0-13.0-66.0","489474","","2311","","","","","","","","","","","2","key","2","16.66306474820163","768","250","1"
"","","","","","html-keyboard-response","243","468335","0.0-13.0-67.0","489474","","539","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","244","469859","0.0-13.0-68.0","489474","","1519","","","","","","","","","","","1","key","1","16.66156521739132","768","250","1"
"","","","","","html-keyboard-response","245","470423","0.0-13.0-69.0","489474","","563","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","2","","","","","",""
"","","","","","psychophysics","246","472808","0.0-13.0-70.0","489474","","2381","","","","","","","","","","","2","key","2","16.664475524475655","768","250","1"
"","","","","","html-keyboard-response","247","473118","0.0-13.0-71.0","489474","","309","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","248","474559","0.0-13.0-72.0","489474","","1436","","","","","","","","","","","1","key","1","16.856162790697727","768","250","1"
"","","","","","html-keyboard-response","249","474964","0.0-13.0-73.0","489474","","404","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","250","476600","0.0-13.0-74.0","489474","","1631","","","","","","","","","","","2","key","2","16.666377551020336","768","250","1"
"","","","","","html-keyboard-response","251","476873","0.0-13.0-75.0","489474","","272","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","252","478108","0.0-13.0-76.0","489474","","1231","","","","","","","","","","","2","key","2","16.66245945945942","768","250","1"
"","","","","","html-keyboard-response","253","478422","0.0-13.0-77.0","489474","","313","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","254","479569","0.0-13.0-78.0","489474","","1142","","","","","","","","","","","2","key","2","16.662999999999624","768","250","1"
"","","","","","html-keyboard-response","255","479891","0.0-13.0-79.0","489474","","321","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","256","481021","0.0-13.0-80.0","489474","","1125","","","","","","","","","","","2","key","2","16.66504411764703","768","250","1"
"","","","","","html-keyboard-response","257","481318","0.0-13.0-81.0","489474","","296","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","258","482494","0.0-13.0-82.0","489474","","1172","","","","","","","","","","","2","key","2","16.663228571428252","768","250","1"
"","","","","","html-keyboard-response","259","482892","0.0-13.0-83.0","489474","","397","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","260","483992","0.0-13.0-84.0","489474","","1095","","","","","","","","","","","2","key","2","16.662954545454618","768","250","1"
"","","","","","html-keyboard-response","261","484361","0.0-13.0-85.0","489474","","369","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","262","485377","0.0-13.0-86.0","489474","","1010","","","","","","","","","","","2","key","2","16.663967213115356","768","250","1"
"","","","","","html-keyboard-response","263","485732","0.0-13.0-87.0","489474","","354","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","264","486868","0.0-13.0-88.0","489474","","1131","","","","","","","","","","","2","key","2","16.666397058823563","768","250","1"
"","","","","","html-keyboard-response","265","487198","0.0-13.0-89.0","489474","","329","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","266","488416","0.0-13.0-90.0","489474","","1214","","","","","","","","","","","2","key","2","16.66328767123345","768","250","1"
"","","","","","html-keyboard-response","267","488729","0.0-13.0-91.0","489474","","311","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","268","489737","0.0-13.0-92.0","489474","","1003","","","","","","","","","","","2","key","2","16.936649999999403","768","250","1"
"","","","","","html-keyboard-response","269","490055","0.0-13.0-93.0","489474","","317","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","270","491022","0.0-13.0-94.0","489474","","962","","","","","","","","","","","2","key","2","16.663741379309894","768","250","1"
"","","","","","html-keyboard-response","271","491369","0.0-13.0-95.0","489474","","346","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","psychophysics","272","492381","0.0-13.0-96.0","489474","","1008","","","","","","","","","","","2","key","2","16.664327868852062","768","250","1"
"","","","","","html-keyboard-response","273","492670","0.0-13.0-97.0","489474","","288","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","5","","","","","",""
"","","","","","html-keyboard-response","274","494357","0.0-14.0","489474","","1686","","","","","","","","","","Your average response time is 1155.102 ms You are doing great"," ","","","","","",""
"","","","","","survey-text","275","524893","0.0-15.0","489474","","30513","","","","","","","","","","","{""EasyToUnderstand"":""Yes"",""Suggestions"":""Maybe put more detailed instructions"",""Interface"":""Yes the interface was good"",""Perception"":""Yes, it did""}","","","","","",""
"","","","","","html-keyboard-response","276","529905","0.0-16.0","489474","","null","","","","","","","","","","You have successfully completed all the trials. Thank you for your time. Goodbye :)","null","","","","","",""
