"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","view_history","rt","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","illusion"
"","","","","","html-keyboard-response","171","269618","0.0-10.0-75.0","329163","","650","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","2","","","","","","",""
"","","","","","psychophysics","172","270620","0.0-10.0-76.0","329163","","997","","","","","","","","","","","2","key","2","16.659316666665838","768","250","2","YES"
"","","","","","html-keyboard-response","173","271158","0.0-10.0-77.0","329163","","537","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","2","","","","","","",""
"","","","","","html-keyboard-response","174","276852","0.0-11.0","329163","","5694","","","","","","","","","","Your average response time is 1057.410 ms You are doing great"," ","","","","","","",""
"","","","","","html-button-response","175","366013","0.0-12.0","329163","","89160","","","","","","","","","","<p>You have successfully completed one block of the experiment. The next part of the experiment can be started in <span id=""clock"">1:00</span> <br>You can take a break for a minute or more if you like and Press continue when you are ready","0","","","","","","",""
"","","","","","psychophysics","176","367635","0.0-13.0-0.0","329163","","1619","","","","","","","","","","","1","key","1","16.661721649484292","768","250","1","YES"
"","","","","","html-keyboard-response","177","368124","0.0-13.0-1.0","329163","","487","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","178","369301","0.0-13.0-2.0","329163","","1172","","","","","","","","","","","1","key","1","16.660842857143145","768","250","1","YES"
"","","","","","html-keyboard-response","179","369811","0.0-13.0-3.0","329163","","508","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","180","370951","0.0-13.0-4.0","329163","","1136","","","","","","","","","","","1","key","1","16.662794117647163","768","250","1","YES"
"","","","","","html-keyboard-response","181","371373","0.0-13.0-5.0","329163","","421","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","182","372410","0.0-13.0-6.0","329163","","1031","","","","","","","","","","","1","key","1","16.66006451612902","768","250","1","YES"
"","","","","","html-keyboard-response","183","372816","0.0-13.0-7.0","329163","","406","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","184","373806","0.0-13.0-8.0","329163","","987","","","","","","","","","","","1","key","1","16.657983333333203","768","250","1","YES"
"","","","","","html-keyboard-response","185","374244","0.0-13.0-9.0","329163","","438","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","186","375300","0.0-13.0-10.0","329163","","1051","","","","","","","","","","","1","key","1","16.659952380952227","768","250","1","YES"
"","","","","","html-keyboard-response","187","375754","0.0-13.0-11.0","329163","","454","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","188","376853","0.0-13.0-12.0","329163","","1096","","","","","","","","","","","1","key","1","16.65875757575762","768","250","1","YES"
"","","","","","html-keyboard-response","189","377281","0.0-13.0-13.0","329163","","427","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","190","378313","0.0-13.0-14.0","329163","","1028","","","","","","","","","","","1","key","1","16.66067741935483","768","250","1","YES"
"","","","","","html-keyboard-response","191","378793","0.0-13.0-15.0","329163","","480","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","192","379851","0.0-13.0-16.0","329163","","1052","","","","","","","","","","","1","key","1","16.660222222222874","768","250","1","YES"
"","","","","","html-keyboard-response","193","380278","0.0-13.0-17.0","329163","","426","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","194","381321","0.0-13.0-18.0","329163","","1038","","","","","","","","","","","1","key","1","16.665015873016","768","250","1","YES"
"","","","","","html-keyboard-response","195","381821","0.0-13.0-19.0","329163","","499","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","196","382934","0.0-13.0-20.0","329163","","1109","","","","","","","","","","","1","key","1","16.65694029850767","768","250","1","YES"
"","","","","","html-keyboard-response","197","383421","0.0-13.0-21.0","329163","","486","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","198","384498","0.0-13.0-22.0","329163","","1075","","","","","","","","","","","1","key","1","16.66114062499946","768","250","1","YES"
"","","","","","html-keyboard-response","199","385028","0.0-13.0-23.0","329163","","530","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","200","385962","0.0-13.0-24.0","329163","","931","","","","","","","","","","","1","key","1","16.663053571429504","768","250","1","YES"
"","","","","","html-keyboard-response","201","386525","0.0-13.0-25.0","329163","","562","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","202","387448","0.0-13.0-26.0","329163","","917","","","","","","","","","","","1","key","1","16.656236363637305","768","250","1","YES"
"","","","","","html-keyboard-response","203","387909","0.0-13.0-27.0","329163","","460","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","204","388942","0.0-13.0-28.0","329163","","1029","","","","","","","","","","","1","key","1","16.656983870967863","768","250","1","YES"
"","","","","","html-keyboard-response","205","389371","0.0-13.0-29.0","329163","","429","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","206","390421","0.0-13.0-30.0","329163","","1048","","","","","","","","","","","1","key","1","16.664714285713945","768","250","1","YES"
"","","","","","html-keyboard-response","207","391100","0.0-13.0-31.0","329163","","678","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","208","392067","0.0-13.0-32.0","329163","","962","","","","","","","","","","","1","key","1","16.662000000000138","768","250","1","YES"
"","","","","","html-keyboard-response","209","392832","0.0-13.0-33.0","329163","","765","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","210","394157","0.0-13.0-34.0","329163","","1320","","","","","","","","","","","1","key","1","16.659924050633165","768","250","1","YES"
"","","","","","html-keyboard-response","211","394470","0.0-13.0-35.0","329163","","312","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","212","395572","0.0-13.0-36.0","329163","","1100","","","","","","","","","","","1","key","1","16.65937878787835","768","250","1","YES"
"","","","","","html-keyboard-response","213","396193","0.0-13.0-37.0","329163","","621","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","214","397163","0.0-13.0-38.0","329163","","965","","","","","","","","","","","1","key","1","16.658694915253456","768","250","1","YES"
"","","","","","html-keyboard-response","215","397985","0.0-13.0-39.0","329163","","821","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","216","399057","0.0-13.0-40.0","329163","","1070","","","","","","","","","","","1","key","1","16.65948437499992","768","250","1","YES"
"","","","","","html-keyboard-response","217","399731","0.0-13.0-41.0","329163","","673","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","218","400870","0.0-13.0-42.0","329163","","1134","","","","","","","","","","","1","key","1","16.656691176471","768","250","1","YES"
"","","","","","html-keyboard-response","219","401309","0.0-13.0-43.0","329163","","439","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","220","402496","0.0-13.0-44.0","329163","","1182","","","","","","","","","","","1","key","1","16.898436619718165","768","250","1","YES"
"","","","","","html-keyboard-response","221","402937","0.0-13.0-45.0","329163","","440","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","222","404087","0.0-13.0-46.0","329163","","1148","","","","","","","","","","","1","key","1","16.665000000000134","768","250","1","YES"
"","","","","","html-keyboard-response","223","404511","0.0-13.0-47.0","329163","","424","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","224","405738","0.0-13.0-48.0","329163","","1226","","","","","","","","","","","1","key","1","16.66012328767141","768","250","1","YES"
"","","","","","html-keyboard-response","225","406502","0.0-13.0-49.0","329163","","763","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","226","407524","0.0-13.0-50.0","329163","","1020","","","","","","","","","","","1","key","1","16.65957377049175","768","250","1","YES"
"","","","","","html-keyboard-response","227","408170","0.0-13.0-51.0","329163","","646","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","228","409235","0.0-13.0-52.0","329163","","1060","","","","","","","","","","","1","key","1","16.656093749999854","768","250","1","YES"
"","","","","","html-keyboard-response","229","409755","0.0-13.0-53.0","329163","","519","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","230","410769","0.0-13.0-54.0","329163","","1009","","","","","","","","","","","1","key","1","16.66334426229472","768","250","1","YES"
"","","","","","html-keyboard-response","231","411222","0.0-13.0-55.0","329163","","452","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","232","412308","0.0-13.0-56.0","329163","","1081","","","","","","","","","","","1","key","1","16.914692307691663","768","250","1","YES"
"","","","","","html-keyboard-response","233","412985","0.0-13.0-57.0","329163","","675","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","234","414262","0.0-13.0-58.0","329163","","1273","","","","","","","","","","","1","key","1","16.660935064934968","768","250","1","YES"
"","","","","","html-keyboard-response","235","414757","0.0-13.0-59.0","329163","","494","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","236","415853","0.0-13.0-60.0","329163","","1091","","","","","","","","","","","1","key","1","16.66260000000027","768","250","1","YES"
"","","","","","html-keyboard-response","237","416385","0.0-13.0-61.0","329163","","531","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","238","417523","0.0-13.0-62.0","329163","","1134","","","","","","","","","","","1","key","1","16.659913043478888","768","250","1","YES"
"","","","","","html-keyboard-response","239","418014","0.0-13.0-63.0","329163","","491","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","240","419125","0.0-13.0-64.0","329163","","1106","","","","","","","","","","","1","key","1","16.661208955223547","768","250","1","YES"
"","","","","","html-keyboard-response","241","419846","0.0-13.0-65.0","329163","","715","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","242","420947","0.0-13.0-66.0","329163","","1100","","","","","","","","","","","1","key","1","16.65462121212146","768","250","1","YES"
"","","","","","html-keyboard-response","243","421481","0.0-13.0-67.0","329163","","533","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","244","422635","0.0-13.0-68.0","329163","","1153","","","","","","","","","","","1","key","1","16.65731884057944","768","250","1","YES"
"","","","","","html-keyboard-response","245","423379","0.0-13.0-69.0","329163","","742","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","246","424637","0.0-13.0-70.0","329163","","1256","","","","","","","","","","","1","key","1","16.659552631578805","768","250","1","YES"
"","","","","","html-keyboard-response","247","425123","0.0-13.0-71.0","329163","","485","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","248","426180","0.0-13.0-72.0","329163","","1053","","","","","","","","","","","1","key","1","16.66063492063485","768","250","1","YES"
"","","","","","html-keyboard-response","249","426613","0.0-13.0-73.0","329163","","432","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","250","427637","0.0-13.0-74.0","329163","","1020","","","","","","","","","","","1","key","1","16.65798387096842","768","250","1","YES"
"","","","","","html-keyboard-response","251","428115","0.0-13.0-75.0","329163","","477","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","252","429269","0.0-13.0-76.0","329163","","1149","","","","","","","","","","","1","key","1","16.66015714285729","768","250","1","YES"
"","","","","","html-keyboard-response","253","429762","0.0-13.0-77.0","329163","","492","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","254","430862","0.0-13.0-78.0","329163","","1095","","","","","","","","","","","1","key","1","16.65745454545443","768","250","1","YES"
"","","","","","html-keyboard-response","255","431284","0.0-13.0-79.0","329163","","421","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","256","432360","0.0-13.0-80.0","329163","","1073","","","","","","","","","","","1","key","1","16.66393750000043","768","250","1","YES"
"","","","","","html-keyboard-response","257","433260","0.0-13.0-81.0","329163","","898","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","258","434173","0.0-13.0-82.0","329163","","909","","","","","","","","","","","1","key","1","16.6630909090904","768","250","1","YES"
"","","","","","html-keyboard-response","259","434727","0.0-13.0-83.0","329163","","547","","","","","","","","","","
    <p>How confident are you in your response? Press the corresponding keys from 1 to 5 based on your experience</p>
    <ul id=""confidence-levels"">
      <li id=""conf-1"">1: Not at all confident</li>
      <li id=""conf-2"">2: Slightly confident</li>
      <li id=""conf-3"">3: Somewhat confident</li>
      <li id=""conf-4"">4: Very confident</li>
      <li id=""conf-5"">5: Completely confident</li>
    </ul>","1","","","","","","",""
"","","","","","psychophysics","260","435878","0.0-13.0-84.0","329163","","1149","","","","","","","","","","","1","key","1","16.661739130434412","768","250","1","YES"
